14730s	6826	7313	8572	8125	7710	8247	7348	7792	7244	7580	8128	8296	9056	10142	9669	9182	9534	9577	9140	9070	9057	9317	10588	9823	10311	10291	10843	10961	10562	10518	10747	10493	11610	11292	11574	12405	11287	11264	12612	12582	12409	13246	11297	12141	13258	11334	13184	13953	13461	14786	14595	14947	14792	14565	13835	14417	15508	13554	14360	14501	13704	14800	14610	14759	15651	14847	14084	20967	15832	16423	16290	17388	17098	16268	17082	17104	16968	18132	15482	18039	16231	17177	18128	17079	16343	17807	18192	18663	17512	18335	16297	18539	18161	19119	27031	16958	
15466s	6922	7214	7884	7875	7567	8538	7838	8431	7293	7464	7554	7820	9278	9352	9208	9831	9901	9118	8612	8341	8865	9115	10300	10459	10452	10279	10375	10624	11427	12038	9973	10671	11091	11374	10380	12526	11651	12001	12032	12973	12072	12456	11759	13165	12594	12519	12994	13725	12287	13612	13345	14018	14717	14334	13757	13653	13959	13542	14451	13946	14626	14254	15512	14564	16057	16104	15212	20557	15524	15274	15498	16482	15516	16043	16380	16319	16700	19310	15866	17957	17282	17837	17006	16465	16448	18485	17794	18164	17354	18052	16677	18012	18581	18973	27576	18617	
16203s	6967	7216	7856	7857	8387	8400	6995	7537	7432	7609	7715	8157	8173	9775	8932	9779	9619	9670	8929	9469	8865	10336	9993	10023	9523	10650	9301	11007	10775	10631	10530	10270	11244	10988	10790	12590	10978	11128	12476	12353	11823	12740	11700	12912	14698	12683	12782	12754	12834	13919	13215	15033	14037	14230	14005	15735	13409	14285	14967	14646	14992	15483	14946	14644	15595	15448	13948	20038	16488	15980	15514	17287	15494	15435	17741	16493	17214	18763	15958	18024	15858	17269	17949	17035	17049	17442	18406	18762	18401	18759	15988	17149	17864	19219	26745	18229	
16939s	6886	7008	7574	7074	7343	7599	6911	7227	7014	7379	7745	6805	8575	9905	9429	9311	9897	9410	8562	8852	9057	9197	10341	10214	9951	10399	11079	11234	10919	10166	9912	9500	10892	10631	12151	12335	11717	11312	11575	12111	12615	11965	11791	12243	13815	12738	12899	13473	12374	13883	13770	13831	13805	14907	14407	14177	13426	13670	15113	14627	13669	15077	14095	15088	15420	16033	14000	19885	16322	16417	16606	17067	17922	14830	16533	16730	16848	18195	15902	17516	15890	17262	17923	17995	16722	18047	17651	18431	17592	18392	16497	18399	18081	18748	26836	18165	
17676s	6810	7544	8698	7414	6923	7107	6968	7563	6957	7493	7723	7559	9014	9227	9195	9544	9664	9023	8918	9322	9006	9253	9311	9771	9816	9198	9916	10710	10820	10646	10037	10557	11120	10455	10928	12264	11428	11268	12218	12061	12025	13302	12005	11727	13784	12237	13010	14110	13367	14007	13163	14033	13130	14066	13704	14684	13407	13951	14807	14267	13690	14498	15281	15221	16307	15509	14443	20461	14887	15748	15513	17166	17394	16023	17569	15910	15982	18656	15772	17643	16297	17116	17803	17282	16658	16833	17827	18146	18521	17574	16451	17361	18416	19084	27720	17929	
18412s	6569	7224	7825	6908	7817	7500	7354	6775	7263	6836	7582	7421	9589	8806	8922	8972	9739	9487	8271	8985	8783	9007	9421	10224	9785	10048	9925	10328	10544	11056	10153	11061	9958	10673	11245	11815	11664	12426	11837	11719	11925	12147	11724	12443	13145	13198	12081	13839	12845	13534	12835	13405	14213	14298	13429	14097	13754	15174	14315	14060	13899	14111	15238	14587	14604	15812	14732	21293	15418	16781	16142	17301	15929	15776	17288	16144	16980	19375	15197	17112	16766	17149	17226	17321	15812	18017	17947	17738	18061	19016	16849	17865	17657	18421	26302	18524	
19149s	7011	6522	7845	7106	7501	7219	6769	7092	7050	7422	7849	7564	8470	9133	9143	8773	9095	8768	8464	8298	8599	8871	9651	9668	9712	10027	10070	11108	10991	10616	10117	10623	11710	10284	11001	11931	11568	11135	12302	12429	12322	13280	11920	12636	13094	12629	13167	13013	12423	13182	12668	13577	13693	13671	13907	14072	13811	13369	14006	15206	13952	15063	14762	14866	15448	15204	14631	20981	15456	15677	16275	16827	16948	15867	16812	16120	16372	18273	15731	17160	16463	17409	17584	17651	16730	17902	18522	19146	17775	18496	16790	17543	18190	18879	27190	16529	
19885s	6641	7819	7497	8043	7453	6898	7355	6750	7630	7739	7182	7480	8759	8682	8944	9211	8729	9012	8210	8603	9280	8520	9312	9221	9649	10702	9975	9715	10947	10157	10313	10639	10697	10438	11069	12496	11214	11606	11938	12016	12038	11858	11926	12595	13157	12547	12750	13403	12743	13612	12443	13546	13601	13519	13356	14387	13526	13158	14454	13958	14993	14082	15368	14289	15241	15607	14185	20182	16282	14728	15748	17894	16501	16634	16566	15675	16171	18065	16056	16984	15958	18041	17928	17050	17195	17074	17602	18028	16999	18354	16873	17509	17780	19154	26827	18094	
20622s	7257	7154	7815	7063	7508	7056	7003	6995	7124	7458	7792	7310	9486	9018	9462	9075	9027	8670	8603	8913	8693	8558	9001	9283	10033	10367	9533	10070	10128	10500	10638	10150	9835	11027	11249	11369	11258	11515	11768	11118	12283	13042	12403	12132	12895	11491	12509	13156	12326	13859	13200	13440	13842	13286	14141	13784	13539	14422	14022	14474	14269	14326	14568	14409	15203	16328	14360	21013	15294	15546	16400	16709	16877	16212	16898	16749	16701	19399	15991	17769	15977	16566	17448	17302	15856	17930	17115	18422	17217	17837	16082	17451	17907	18867	27384	16940	
21358s	7303	6785	7343	7020	7128	7520	7027	7377	7406	6688	7605	7729	8525	8711	8694	8622	9000	8467	8834	8959	8786	8768	9369	9786	9896	9765	10896	9920	10424	11232	10345	10134	10442	10820	10858	11697	11644	11471	10911	11904	11511	12891	11879	12000	12735	11984	13200	12751	13386	12957	13698	13938	14204	13311	14465	14149	14075	14241	13743	13991	13886	14209	14736	14990	15620	15484	14307	19758	14471	15095	16044	17218	17241	16606	16616	16279	15263	18336	16249	17520	16331	16960	16177	17723	17376	17029	17806	17828	17725	19136	17257	17922	17981	19096	26511	17009	
22095s	6815	7121	7324	7228	7100	7736	6294	7003	6785	6757	7465	7062	9055	9172	9058	8722	8606	9001	8121	8784	8926	9176	9530	9930	9590	9937	9615	10577	11047	10161	10973	9915	10638	10784	10968	12018	11736	10801	11773	11729	12315	11574	12285	11390	11920	12327	12163	12427	12536	13919	12830	13377	13605	12828	13490	13496	13880	13845	14098	13835	13861	14876	15249	15175	15389	15424	13417	20183	15283	16019	15764	17178	16885	16656	16726	15932	15630	18378	16180	17719	15670	16991	17658	16362	17564	17933	17286	17671	17177	17675	17541	17028	17378	18286	26261	17229	
22831s	7629	7161	8087	7557	7369	8205	7274	6489	6983	6820	7180	7353	8654	9100	9272	8491	8649	8994	9138	9068	8691	8491	8815	9164	10359	10181	9918	10767	10530	9939	10716	10599	10681	10695	10758	11409	12013	10713	11088	12386	12635	12325	11972	11866	12730	12049	12151	12883	12913	12644	13052	13542	14510	13570	13593	13462	14236	13125	14941	13380	14251	13917	14093	13737	14765	15472	14472	19517	15448	15543	15823	17224	17446	15823	16907	16019	16174	19236	15105	17178	15909	16258	17723	17190	16987	18011	17761	18088	17911	18369	16830	17699	17674	17896	26548	17964	
23568s	6721	6833	7412	7440	6776	7162	7261	6884	6607	7172	8036	7302	8925	9507	8686	8962	9268	8971	8869	8508	8912	8980	8830	8888	10564	10064	10034	10379	10806	9794	10314	10247	9808	10648	10975	11818	11980	11272	12061	12069	11668	12080	10986	11108	13201	12666	11759	13085	13590	13307	12851	12973	13917	13163	14315	13906	14529	13446	13836	13795	13742	14448	14227	13746	14619	15212	15085	20639	15236	15179	15935	16634	16895	17064	17022	16290	15700	17916	16334	16980	15216	16023	16783	17621	17100	18366	16522	17475	16402	17845	16999	16952	17064	17876	27013	17484	
24304s	7115	7440	7055	6947	6781	7589	6935	6929	7708	6994	7527	7178	8571	9223	8622	8525	9262	8176	8813	8317	8821	8541	9223	9115	9737	10373	10508	9798	10392	9952	9921	9772	10262	10098	10881	11608	11533	11440	12016	11483	12315	12483	12257	11688	13203	11826	11812	13238	13370	12793	12981	12665	13782	13286	14118	13347	13297	12854	13835	14037	14236	14046	15086	14988	14755	13997	13760	22131	14770	14797	14958	15861	16299	17871	16620	16871	15576	18133	16209	17720	16120	16559	16871	16927	16889	18526	18453	18309	17850	17501	17014	17302	17896	18778	27261	17893	
25041s	7101	7182	7881	7376	6831	7162	7426	6537	6428	6533	7151	7160	9153	9440	9109	8678	9084	8970	8641	8783	9606	8710	8759	9888	10276	10784	9689	10197	9997	10370	10625	10668	11233	9879	10581	11310	12278	11972	11205	11720	12267	12334	12394	11598	12808	11316	11798	12604	13524	14115	13411	13456	13227	13625	14280	13346	13714	13340	14052	13640	15004	14749	14761	14110	14954	15425	14585	20241	15220	15435	15309	16423	17717	17439	15901	16027	15161	17887	16509	17268	16740	16505	17254	16152	17331	19261	16763	17414	17166	18286	17457	18117	17357	18149	25656	16955	
25777s	7150	7835	7433	6819	7008	6504	6948	6610	6839	7682	7064	6743	9499	9261	9167	8785	8504	8643	8790	9596	9041	8616	8375	9336	10223	10714	9949	10111	10338	10147	10677	10051	9832	10198	11399	12168	13401	11903	11922	11653	12189	12552	12246	12318	12874	11563	12340	12905	13918	13714	12822	13987	14129	13694	14911	13734	13482	13787	13712	13261	14308	14550	14143	15310	14680	15177	15141	20653	14931	15771	15427	16570	18039	16855	16299	16414	16108	18263	16247	17917	16025	16882	16914	16557	18506	19241	17187	18457	17553	17254	17182	17411	17689	17474	26050	17623	
26514s	6480	7255	7376	7643	6909	7045	7818	7131	6774	6757	7536	7263	8505	9601	9164	8919	8720	9007	9056	9089	9555	8424	9361	9653	10759	11057	10546	9806	10034	10041	10116	10472	10418	9789	11178	11575	11503	11011	11621	11153	12536	11983	12076	11778	12967	11616	12104	13098	13516	14118	13113	13331	13103	14023	14774	13575	13298	13582	13918	13749	15431	15079	13950	13866	15202	14735	14950	20516	14510	15223	16047	17109	17205	18785	16987	16570	16728	18154	17401	17935	16131	16869	17562	16600	18614	18750	18490	18001	16980	17255	17851	17490	17678	17412	25732	17897	
27250s	7596	7569	6830	7394	7111	6942	7520	6659	7248	7314	7605	6360	9527	9719	9850	9093	8263	8730	9331	9077	9537	8605	9150	9502	10907	11020	10164	9903	10571	10566	11116	10456	10717	10419	10925	11717	12568	12691	11653	11542	12472	11146	12883	11907	11921	11988	12010	13271	14176	13767	13425	13393	13025	13188	14957	13596	13185	14322	13860	13567	15360	14864	13989	15195	14749	15612	14697	21970	14909	14772	14771	16423	17648	18518	16041	16233	16604	17949	17719	17222	16595	16499	16857	16225	19059	21468	17764	18787	17607	17835	17669	18158	17082	17539	26736	17006	
27987s	7971	7433	7546	7374	6568	7335	7785	6981	6749	6750	7155	7009	9140	9867	9025	8652	8660	8648	9393	9367	8903	8442	9484	8420	10589	11200	10321	10296	10470	10160	11224	10290	10294	10408	10268	11011	12335	11623	12211	11316	12634	12216	12831	12302	13455	11316	13274	12230	13846	14503	14140	13825	14123	13530	14898	13376	13591	13404	14005	13918	15928	13812	14471	14898	15308	14696	15699	21418	15397	14466	14850	17350	18077	20087	16822	16604	15446	18573	16992	18057	17035	16195	18053	16454	20069	21118	17577	18901	17884	17293	17578	17620	16596	18259	26196	17043	
28723s	6998	7456	7504	7310	6851	7161	7539	7301	7175	7125	7109	6713	9184	9507	10098	8908	8290	8655	10163	8944	9923	9431	8984	8609	10945	11581	10639	10410	10281	10380	11675	11338	10440	10948	10526	12195	12496	11951	12067	11384	12393	12041	13082	12989	12640	12723	11661	12733	14264	14640	14144	14236	13691	13806	14194	13980	14249	13502	13806	13319	16530	15471	14913	15095	14661	15213	16162	22619	15275	14968	15456	16885	18278	19417	16813	17666	15804	17231	17111	19192	17006	16934	16654	17385	20155	21276	18168	17745	17864	17601	18413	17317	17442	17153	26743	17398	
29460s	8219	7517	6927	7047	6461	8189	7117	7115	7014	7243	6883	7270	10108	9956	9719	8462	9526	8941	9696	9256	8901	8869	8727	9156	11361	11469	10919	10324	10059	10459	11932	11059	10150	11148	11074	10997	13333	12245	12903	11733	11915	12421	13145	12353	12537	12036	11535	11835	15390	14887	14061	14262	13297	13316	15361	13811	13652	13386	13915	13575	16800	15572	14727	15262	14992	15061	15847	22708	16049	15229	15139	16481	19998	20131	17449	18022	16802	18813	18464	19378	17046	16681	16771	16465	20403	22866	18228	18056	17227	17426	18322	18642	17190	17835	26366	17098	
30196s	7515	7912	8263	7629	6836	7167	7817	6912	7283	7139	7177	6910	9038	9963	9487	9286	9029	9405	9034	10153	9998	9408	8705	8696	11407	11755	11198	10579	10168	10489	12081	11175	10654	9835	9973	10918	13388	12694	12233	12722	12864	11048	13264	12638	12496	12116	11433	12141	15059	15064	13722	14005	14222	13652	15225	13671	13825	13514	13397	13526	17611	15848	15571	14667	14348	15285	16444	23225	15552	14579	15546	16515	20512	20905	17147	17434	15728	17215	18256	18982	17614	16359	16530	16994	21496	22482	18969	18995	18282	18180	18984	18272	18051	18218	26781	17128	
30933s	7501	7850	7338	7338	6639	7210	7894	8186	7339	7373	7046	6634	9933	9926	9699	8829	9493	8880	9852	9208	9270	9242	8995	9229	11352	12032	10912	10177	10164	10374	11705	11176	10986	12064	9914	11395	13559	12861	12291	12365	13393	12643	12894	12474	12447	12293	11005	13481	15477	15224	14352	14029	14108	12781	15576	15048	12744	13466	14140	13436	17410	15446	15488	16236	15166	15218	16242	24623	15203	15741	16300	16738	20676	20828	17105	18128	16859	18734	18026	18998	17669	17001	16718	16448	21409	23367	18470	18846	17682	17805	18664	18276	17914	17410	26509	17104	
31669s	7521	6726	8028	7666	7237	7000	7398	6435	7003	7112	7013	6775	9860	10215	9542	9052	9291	9843	10018	9926	9902	9101	8719	9124	10592	11791	11636	10398	11058	10558	11781	11079	11185	10301	11688	11248	14486	13193	13559	11827	13184	12297	14286	12301	12375	13308	12489	12310	15639	15213	14235	14066	13663	13593	15254	13377	13391	13050	14138	14073	17928	15668	15063	15407	13969	15666	17182	23877	15909	15726	15315	17200	21299	21904	18124	18512	15743	18478	19305	19978	17921	16818	16493	16660	21524	23936	18085	19800	18955	16854	19478	17811	17810	17962	27843	17461	
32406s	7572	7959	7441	8137	6972	7480	7445	6867	7150	7798	6580	7208	9896	10609	9500	8920	9604	9098	10299	9871	10357	9638	9196	9505	11658	12209	11279	10541	10702	9839	12263	11222	11025	11349	10763	11647	14381	13076	12706	12265	12955	11686	13880	12387	13061	12366	12400	12686	15604	15644	14060	14422	13913	13509	16727	14196	13937	13692	14003	14410	18031	16739	16018	15567	14974	15269	17379	25406	15661	15240	14802	16405	20676	23358	17157	18204	18317	18053	19122	20222	19953	17631	16445	15848	21548	24045	19004	20033	18990	18173	20756	18499	17432	17490	26816	17268	
33142s	8306	7743	7727	8000	7038	6615	8165	7191	7523	7215	6970	7252	10159	10898	9754	9272	9935	9381	10776	10487	10103	9634	9048	8454	11711	13049	11300	11095	10494	10111	12415	11651	11139	11161	11244	10869	14400	13577	12851	12346	13457	12825	14856	12832	13271	12164	12034	12375	17008	15079	15024	14757	14396	14261	16621	15125	14521	14529	14353	13581	18651	16243	16609	15586	15807	15526	18098	26585	15943	15654	15380	16814	21338	23208	18197	18884	17786	18515	19763	20900	18477	16384	16426	16579	22088	26182	19889	19608	18915	19086	20371	18386	18427	17943	25340	18162	
33879s	7505	7659	7245	7384	6888	6957	7966	7404	7424	7493	6616	6998	9909	10694	9654	9309	9432	10079	10003	10374	9778	9609	9034	9155	11564	12917	11856	10657	10163	9520	12478	11887	10949	11577	10637	11567	13370	14174	13662	12485	13420	12146	14796	13279	12962	12385	13029	11940	17408	16498	15164	14950	14247	13749	16981	14857	14631	13894	14097	13677	19326	17423	16775	16020	14903	14982	18732	27038	15428	15567	16055	16853	22068	23670	18241	19217	17548	17880	19562	22004	20513	17220	17652	15766	22997	26324	19408	18880	19230	18486	21487	18994	18050	18476	28258	18014	
